Date,Open,High,Low,Close,Volume,Delivery Month,Open Interest
1999-05-20,1.0681,1.073,1.063,1.0646,4329.0,199906.0,45954.0
1999-05-21,1.0646,1.0646,1.0563,1.0594,9419.0,199906.0,48385.0
1999-05-24,1.057,1.0622,1.0563,1.0606,4790.0,199906.0,46585.0
1999-05-25,1.0611,1.0657,1.058,1.0607,8224.0,199906.0,47949.0
1999-05-26,1.063,1.0635,1.0472,1.0481,14891.0,199906.0,54516.0
1999-05-27,1.0459,1.0499,1.0416,1.0453,14792.0,199906.0,55358.0
1999-05-28,1.047,1.0513,1.0405,1.0411,10074.0,199906.0,57643.0
1999-06-01,1.0463,1.0491,1.042,1.0457,5279.0,199906.0,57438.0
1999-06-02,1.0458,1.0469,1.0338,1.0356,12727.0,199906.0,60046.0
1999-06-03,1.036,1.042,1.0312,1.0331,15596.0,199906.0,62679.0
1999-06-04,1.0336,1.0382,1.0281,1.0378,23054.0,199906.0,59376.0
1999-06-07,1.0366,1.0367,1.0268,1.029,16735.0,199906.0,62423.0
1999-06-08,1.0282,1.0463,1.0255,1.0462,26152.0,199906.0,61075.0
1999-06-09,1.0463,1.048,1.0429,1.0476,20966.0,199906.0,63765.0
1999-06-10,1.0473,1.0518,1.047,1.0483,16031.0,199906.0,61894.0
1999-06-11,1.0483,1.055,1.0476,1.0542,12054.0,199906.0,62608.0
1999-06-14,1.0591,1.0591,1.0475,1.0489,15449.0,199909.0,63174.0
1999-06-15,1.0486,1.0501,1.0448,1.0488,6658.0,199909.0,37512.0
1999-06-16,1.0493,1.0499,1.0355,1.0378,17798.0,199909.0,39693.0
1999-06-17,1.0373,1.0419,1.0352,1.0404,11030.0,199909.0,39413.0
1999-06-18,1.0403,1.0485,1.0355,1.0449,10806.0,199909.0,38029.0
1999-06-21,1.0445,1.0476,1.0371,1.0408,9715.0,199909.0,39980.0
1999-06-22,1.0412,1.0415,1.0355,1.0383,4699.0,199909.0,39349.0
1999-06-23,1.0388,1.0408,1.0332,1.0388,8850.0,199909.0,39322.0
1999-06-24,1.0393,1.0474,1.0366,1.0467,17227.0,199909.0,40064.0
1999-06-25,1.0459,1.053,1.0457,1.0489,10148.0,199909.0,39811.0
1999-06-28,1.0461,1.0493,1.0408,1.041,6565.0,199909.0,40167.0
1999-06-29,1.0415,1.0425,1.0381,1.0393,3145.0,199909.0,39950.0
1999-06-30,1.038,1.0417,1.0348,1.0399,5724.0,199909.0,39959.0
1999-07-01,1.0392,1.0443,1.026,1.0286,14909.0,199909.0,45116.0
1999-07-02,1.0284,1.0308,1.0265,1.0297,9737.0,199909.0,45322.0
1999-07-06,1.0297,1.0311,1.0239,1.0285,8602.0,199909.0,45102.0
1999-07-07,1.0283,1.0322,1.025,1.0277,5632.0,199909.0,46460.0
1999-07-08,1.0276,1.0276,1.0198,1.0257,14251.0,199909.0,47143.0
1999-07-09,1.0266,1.0288,1.0212,1.0221,13983.0,199909.0,46545.0
1999-07-12,1.0239,1.0249,1.016,1.0202,8658.0,199909.0,47596.0
1999-07-13,1.0191,1.0255,1.0156,1.0218,12694.0,199909.0,45494.0
1999-07-14,1.0211,1.0271,1.0174,1.0256,8153.0,199909.0,43555.0
1999-07-15,1.0256,1.0295,1.0228,1.0249,8790.0,199909.0,45024.0
1999-07-16,1.0245,1.0271,1.0229,1.0237,4182.0,199909.0,44861.0
1999-07-19,1.0225,1.038,1.0161,1.034,16872.0,199909.0,46603.0
1999-07-20,1.0451,1.0477,1.0322,1.0453,17538.0,199909.0,46600.0
