Date,Open,High,Low,Close,Volume,Delivery Month,Open Interest
1982-05-03,63.8906,64.0,63.6406,63.6406,33502.0,198206.0,19478.0
1982-05-04,63.5625,64.2188,63.4688,64.1094,17574.0,198206.0,22160.0
1982-05-05,64.2813,64.5,64.0781,64.2188,21100.0,198206.0,25247.0
1982-05-06,64.7031,65.1719,64.6719,65.1406,13026.0,198206.0,23141.0
1982-05-07,65.375,65.4531,65.0313,65.3906,8481.0,198206.0,22605.0
1982-05-10,65.2188,65.4688,65.1406,65.2813,4956.0,198206.0,22452.0
1982-05-11,65.0625,65.5156,65.0313,65.3906,5998.0,198206.0,21443.0
1982-05-12,65.375,65.6719,64.875,65.0625,7085.0,198206.0,21231.0
1982-05-13,64.9531,65.0938,64.7813,64.8438,4758.0,198206.0,20726.0
1982-05-14,65.0,65.5313,64.9531,65.2813,5422.0,198206.0,19946.0
1982-05-17,65.375,65.5313,64.8125,64.875,6266.0,198206.0,20029.0
1982-05-18,64.7188,65.1406,64.5625,65.0625,6201.0,198206.0,19403.0
1982-05-19,64.8438,65.0313,64.7031,64.7031,5014.0,198206.0,19270.0
1982-05-20,64.9531,65.375,64.9531,65.25,6600.0,198206.0,18914.0
1982-05-21,65.2031,65.4219,65.1406,65.1719,3741.0,198206.0,18235.0
1982-05-24,65.0313,65.25,64.9688,65.1406,2378.0,198206.0,18270.0
1982-05-25,64.9531,65.0625,64.7813,64.9219,3640.0,198206.0,17898.0
1982-05-26,65.1719,65.25,64.625,64.625,4761.0,198206.0,17823.0
1982-05-27,64.5625,64.75,64.5,64.5,6059.0,198206.0,17264.0
1982-05-28,64.4219,64.6406,64.3281,64.3906,6308.0,198209.0,17641.0
1982-06-01,64.2188,64.2188,63.5781,63.6563,8090.0,198209.0,18074.0
1982-06-02,63.8281,63.9688,63.6406,63.8906,6567.0,198209.0,18563.0
1982-06-03,63.8906,64.1094,63.6406,63.8125,4218.0,198209.0,18967.0
1982-06-04,63.7188,63.7188,63.4063,63.5,3742.0,198209.0,19523.0
1982-06-07,63.6406,63.7813,63.3281,63.6406,3737.0,198209.0,19788.0
1982-06-08,63.5781,63.6563,63.4688,63.5625,4029.0,198209.0,19495.0
1982-06-09,63.5,63.6094,63.3125,63.5781,3201.0,198209.0,19083.0
1982-06-10,63.4375,63.5,63.25,63.3906,4316.0,198209.0,19402.0
